,tree
229290,1
448692,1
306524,1
269300,1
294415,1
472597,0
551458,0
317059,0
169512,1
141724,0
364061,0
392607,0
500956,0
541456,0
315455,1
319757,1
224596,0
551539,0
463104,0
186065,1
244751,1
469351,0
436672,1
70748,1
538142,0
263753,0
206010,1
487463,0
427915,1
409807,1
231752,1
207113,1
86921,1
548514,0
228858,1
15747,1
326141,0
273359,1
25123,0
398077,1
482747,0
125270,0
562916,0
395796,0
499960,0
87957,1
248083,0
500981,0
368056,1
4111,0
211056,1
384711,0
120968,0
227984,1
548342,0
372847,1
402044,1
559850,0
253828,0
44606,0
350666,0
535033,0
72068,1
379012,1
243264,1
540850,1
315735,1
309642,1
321870,0
298226,1
377733,0
462264,1
130402,0
530410,0
557717,0
376155,0
221716,0
507814,0
411052,1
384775,1
471082,0
43341,0
62412,0
217199,1
320863,1
101804,0
217208,0
515352,0
187775,1
367925,1
161819,1
145920,0
149296,0
41419,0
538449,1
505597,0
77576,0
73489,0
428515,0
249344,1
301778,1
486831,0
421071,0
479521,0
311921,1
340070,0
375075,0
478659,0
443614,0
480200,0
134165,0
574670,0
256950,1
338275,0
529532,0
484476,0
213447,1
76324,0
332394,1
423906,0
247911,1
540982,0
248081,0
34652,1
69474,0
399589,0
536742,0
469081,0
73830,0
121904,0
409455,1
234905,1
561681,0
100633,1
528446,0
74664,0
40341,0
120908,0
42092,0
249009,0
38789,0
262718,1
476606,0
136945,0
152125,0
265467,0
264625,1
438672,1
559,0
13303,0
285594,1
274336,0
200892,1
26242,1
195418,0
170984,0
127560,1
492648,0
51474,0
25980,0
322256,0
533318,0
490231,0
114562,0
271824,1
394987,0
397567,0
194327,0
47720,0
230258,0
550925,0
482797,0
469719,0
436561,0
486472,0
116553,0
536,0
495054,0
60684,0
10949,1
235135,1
332134,1
224183,1
11915,0
404219,1
180310,0
498494,0
341983,1
298598,1
309166,1
128341,0
134724,0
169262,0
243322,1
400139,0
416398,1
559288,0
275190,0
102385,0
317180,1
478096,0
432650,1
249024,1
228580,1
465961,1
46566,0
59512,0
124304,0
303931,0
357762,0
158248,0
114838,1
279088,1
438076,0
285833,1
525816,0
313158,1
397466,1
215615,1
41967,0
522107,0
266462,1
92963,1
80042,0
15702,0
2656,0
540341,0
464811,0
181361,0
312771,0
23517,1
218921,0
182833,0
448037,0
514965,0
17183,0
488463,0
451108,1
143319,0
392074,0
480103,0
450358,0
146724,0
217506,1
296244,1
283444,1
150823,0
408853,1
80272,1
247605,1
405453,1
326606,0
161265,1
325779,0
489994,0
109781,1
378294,0
290532,0
208836,1
322244,0
22630,0
5479,0
539635,0
7932,0
53592,1
152757,0
324715,0
182210,0
312812,1
354031,0
327317,1
29163,1
535924,1
475202,0
118886,0
27670,0
547575,0
418516,0
13724,0
113570,1
45485,0
19583,1
163351,0
503230,0
396598,0
311791,1
404731,0
413480,0
351065,1
243618,0
455273,0
140273,0
74532,1
557886,0
29954,0
101162,0
565607,1
281778,0
384225,1
340901,1
92809,1
152777,0
339919,1
110806,1
574247,1
519828,1
33676,0
419882,0
311618,1
511345,0
491906,0
421636,0
295265,0
109026,1
566508,0
510788,0
142948,0
184991,1
471713,0
500742,0
185978,0
376802,1
318712,0
415203,1
479316,0
493669,0
373760,0
108387,0
364611,0
11019,0
508018,0
368636,1
530634,0
245994,1
99419,1
558273,1
150857,0
232913,1
174269,0
66763,1
6133,1
383022,1
74449,0
32876,1
475485,0
115758,0
92448,0
571076,0
124737,0
575060,0
351377,0
190169,0
493768,0
273573,0
345549,1
368870,1
211712,1
529958,0
255855,1
30144,1
36435,0
211720,1
54143,0
31060,0
199304,0
128912,0
264924,0
346034,1
516,1
520161,0
315789,1
41846,0
436130,0
255625,0
319895,1
572979,0
102056,1
324476,0
389564,1
487253,0
321689,1
430375,0
463174,0
53765,0
372128,0
417545,0
576592,1
217382,0
366912,1
332088,1
160768,0
54819,0
211482,0
454800,0
554135,0
183981,0
462251,1
307980,1
297801,1
49554,1
514833,0
219755,0
37137,1
93199,0
383024,1
356795,1
17475,0
462152,0
239257,1
390327,0
292682,1
148916,0
527915,0
56273,0
129108,0
360496,1
192344,0
177694,0
420261,0
231542,1
4389,0
73352,0
147259,0
368163,0
126583,0
461632,0
40025,0
574322,0
50001,1
517828,0
48185,1
365961,0
93296,0
260384,1
243160,1
278986,1
377014,1
196360,0
86733,0
453106,1
280159,0
281927,1
576418,1
319247,1
280745,0
227996,0
373091,0
292582,1
200131,1
319416,1
332446,1
222282,1
487193,0
423991,0
509770,0
247910,1
21925,1
390125,0
379089,0
520106,0
548382,0
315163,0
455761,1
289226,1
306122,0
32145,0
353820,0
364055,0
274608,0
210575,0
553287,0
565568,1
1471,0
542008,0
72118,0
96398,0
557256,0
148597,0
519720,0
5133,0
125499,0
470867,0
99858,0
49530,0
297202,1
377117,0
127443,0
62327,1
499404,0
46634,0
35653,0
284626,1
449045,1
475720,0
156369,0
369830,1
325941,0
516413,0
114390,0
346207,0
48737,0
309536,1
190927,0
458397,0
282082,0
578538,0
173268,0
388080,0
33187,0
149307,1
389958,0
496746,0
318663,1
570791,0
46917,0
274778,0
456104,1
347261,0
357543,1
11903,1
360692,0
317571,1
337741,0
6025,0
367336,0
318901,0
34279,0
166795,0
48163,0
432695,0
494644,0
458310,0
379727,0
206511,1
390942,0
85797,1
369674,1
508862,0
452430,0
326633,1
184857,0
120789,0
130498,0
451471,1
467306,0
10525,0
162157,0
497332,0
528622,0
89205,1
451656,1
535982,1
401289,0
60297,0
38240,0
168230,1
337475,0
254253,0
493394,0
16144,1
80030,0
35558,0
353519,0
175378,0
368953,0
487604,0
21923,1
212845,1
366157,0
402688,1
555891,0
155935,0
448243,0
108150,1
256912,0
315965,1
104343,1
298975,1
552413,0
399963,0
289630,1
55891,0
180748,0
459960,0
204777,1
554571,0
482221,0
276457,0
565134,0
166871,0
95443,0
252930,1
81725,0
79568,0
327873,1
103090,0
392621,0
107519,1
265524,0
564506,0
311909,1
570712,0
201129,1
124621,0
494433,0
144227,0
39761,0
171578,0
507300,0
399944,0
482598,0
293153,1
190562,0
18711,1
497824,0
113219,1
539946,0
17192,1
408490,0
132666,0
29205,0
92457,0
60487,0
326124,0
144157,1
221457,0
24815,0
233317,1
134164,0
299477,1
133736,0
349352,0
75092,1
499747,0
327859,0
357902,0
478256,0
300434,0
225058,0
177649,0
22380,1
165652,0
76651,0
331400,1
186230,1
152063,0
354404,0
454648,0
59153,1
389939,1
492923,0
256884,0
140043,0
392454,0
484205,0
336227,1
366737,0
429168,0
215934,0
154872,0
205886,0
471724,0
187409,1
55289,0
24208,0
193243,0
472570,0
255312,0
379883,1
1500,0
436854,0
384156,1
489984,0
410784,0
449477,1
573328,0
143723,0
175360,0
181497,1
364032,1
263769,0
53448,0
423389,0
268756,0
82247,0
458643,0
547389,0
73764,0
14786,0
312894,1
455247,0
519988,0
265224,0
24937,0
234616,1
528596,0
504469,0
189552,1
370607,1
76120,1
390742,1
530863,0
171600,0
366516,0
461927,0
379324,1
89210,1
173974,1
396413,0
544593,0
169200,0
264949,1
202587,1
484414,0
224254,1
163041,0
46966,0
322403,0
423013,0
96104,1
292265,1
258149,1
322610,0
412584,0
458120,0
203684,0
68307,0
521455,0
455221,1
314648,1
171091,0
353826,0
395830,0
426013,0
563894,0
401639,1
201376,1
114456,0
222838,0
299036,1
375855,1
542529,0
277309,1
310007,1
56250,0
223043,1
505101,0
458254,0
136694,0
126951,0
548074,0
83331,1
324444,0
527906,0
75480,0
26557,0
314808,0
192393,0
574644,0
499310,0
284414,1
18249,0
91276,0
474406,0
376948,0
417328,0
277884,0
61190,0
578189,0
153243,0
510996,0
180050,0
430697,0
542695,0
533948,0
448809,1
200967,1
196853,1
284710,0
578988,0
305623,0
341049,1
208333,1
48171,0
52910,0
7548,1
381056,1
243722,0
158154,0
114886,1
236484,1
213159,1
325813,0
263374,1
135449,0
426509,0
295826,1
5041,0
275183,0
463013,1
222762,1
65360,0
162961,0
248421,1
265567,0
203260,1
422101,1
400753,0
575041,0
56668,0
360967,0
372619,0
539196,0
443963,1
124964,0
169443,0
383114,1
381204,0
332270,1
452923,1
366726,0
389123,0
48263,0
294110,1
73303,0
25706,0
192350,0
167601,0
321026,1
360801,1
547112,0
508803,0
49038,0
69967,1
20929,1
74488,0
461360,1
144782,0
96268,0
495115,0
30063,0
192991,0
561448,0
434603,1
416324,0
422893,0
223942,0
528031,0
168521,1
562652,0
106681,1
80374,1
29185,0
531978,0
387105,1
314630,1
40094,1
386515,1
221269,1
408933,0
402909,0
76371,0
200544,1
527872,0
320601,1
564172,0
76041,0
482942,0
131199,0
533274,0
282460,1
375699,0
339399,0
427120,0
574220,1
341308,0
56106,0
235358,1
98971,1
414170,0
186371,1
183812,0
86383,1
225206,0
529009,0
12352,1
435212,0
167346,0
360209,1
13600,0
306478,1
289275,1
2184,0
387869,0
240294,1
385836,1
310847,1
111884,0
402450,0
468510,0
522674,0
425371,1
392217,0
302825,0
376865,0
354663,0
92604,1
441904,0
361268,0
419382,0
508473,1
263049,0
109475,1
512834,0
96046,0
393344,1
304056,0
86496,1
460762,1
125038,0
311431,1
438725,0
391985,0
246718,0
40923,0
222272,0
499544,0
168896,0
97277,0
553145,0
182354,0
229129,1
428944,0
148845,0
204821,1
417671,0
143307,0
569653,0
535600,1
561523,0
57215,0
301011,1
576795,0
200344,1
55776,0
190932,0
527193,0
262264,1
397095,1
573335,0
117128,1
201284,1
39056,0
501180,0
301147,1
541786,0
509940,0
472235,0
83040,1
318898,1
210179,1
441021,1
483245,0
51313,0
156136,0
567655,0
18562,1
459930,1
410243,1
438802,0
479573,0
363991,1
303488,0
437534,1
21613,1
152049,0
483306,0
502202,0
417413,0
444614,1
172079,0
451941,1
445323,1
179709,0
203298,1
228885,1
387397,1
361035,0
8886,0
70887,1
478621,0
451171,1
390208,0
195366,1
39282,0
375315,1
145736,0
349204,0
291344,1
535203,0
185140,1
381800,0
526692,0
170151,0
238675,1
410773,1
342853,1
465487,1
572736,0
428418,0
510896,0
117269,0
62980,1
486351,0
328580,0
76752,0
347204,0
479381,0
9385,0
131017,0
176118,0
400279,0
80027,0
575176,0
499526,0
493264,0
56248,0
111729,0
166541,1
33448,0
444330,1
362902,1
105487,1
15920,0
150826,0
488689,0
259050,1
400741,0
75898,0
275123,1
321115,1
40022,0
441306,0
476046,0
120688,0
20105,1
55546,0
400255,1
40340,0
118462,0
293184,1
234768,1
103374,1
531048,0
181656,0
104835,0
328515,1
417069,0
177336,0
288681,1
99489,1
496574,0
363452,1
388051,1
270234,1
147530,1
29702,0
542873,0
249201,1
134643,0
233080,0
396377,0
453911,0
400458,1
104455,1
200406,0
27882,0
150860,0
544088,0
436866,1
493753,0
254206,1
571966,0
425060,0
203258,1
207225,1
33562,0
44735,0
235835,1
517317,0
374137,0
117070,1
173403,1
499879,0
229054,1
29244,1
426745,0
220067,0
46972,0
358117,0
148962,0
19945,1
552818,0
56896,0
162110,1
574110,1
322412,0
444108,1
217103,0
519805,0
184606,0
41713,0
196214,1
96187,0
499084,0
479324,0
346996,0
173087,1
271910,1
415638,1
112935,1
402284,0
191095,0
170508,1
318067,1
506120,0
28168,0
345212,1
475679,0
62538,1
199548,0
425068,0
373455,1
141382,0
61768,0
488242,0
18507,0
535195,0
249602,1
254794,1
448976,1
200399,0
180243,1
266629,1
192885,0
479706,0
14713,1
556200,0
108110,1
75884,0
138711,0
546758,0
295577,1
157257,0
182270,0
285191,0
488030,0
392312,0
393794,0
414290,1
9757,0
423485,0
64608,0
24920,0
228857,1
289563,1
55431,0
528304,0
211918,0
115308,0
306107,1
56821,1
389829,0
87108,0
404674,1
463058,0
95789,1
7860,1
101439,1
116302,0
412897,0
30908,0
115930,0
70446,0
291763,1
178876,0
7867,1
86372,1
377482,0
68825,0
473571,0
107708,1
437049,0
223191,1
518230,0
58196,1
37995,1
291231,1
231767,0
107799,1
181659,0
209992,1
149557,0
180019,0
406204,1
439779,1
6122,1
303146,0
176846,0
537921,0
2471,0
209658,1
578952,0
544524,1
476754,0
511791,0
199425,0
551773,0
412099,1
561522,0
59423,0
283457,1
342193,0
123464,0
400732,0
419889,0
236336,1
35180,0
65657,1
523079,0
562079,0
91838,1
116724,0
495778,0
376411,1
163823,1
318210,1
371728,0
401624,1
42903,0
241505,1
40948,1
445487,1
430155,1
454601,0
356421,1
88919,1
289122,1
167139,0
487227,0
135272,0
538023,0
316029,1
383362,1
560681,0
53092,0
159532,0
398974,0
383432,1
128523,0
560201,0
361491,1
420685,1
578420,0
444745,1
155594,0
478132,0
296798,1
430700,0
238569,0
139162,0
334920,1
558343,0
234577,1
535354,0
527781,0
70911,1
220392,0
319005,1
8022,0
501754,0
295158,1
159991,0
186231,1
573327,0
562255,0
132888,0
399732,1
118052,0
436253,0
544420,0
267585,0
232747,1
569434,0
548305,0
578428,0
337276,0
569112,0
385374,1
217713,1
419785,0
532284,0
27934,0
559784,0
321879,0
342320,0
246919,1
121174,0
472971,0
407062,1
4571,0
185786,0
554341,0
266334,0
354980,0
321980,0
458313,0
371719,1
232057,0
208747,1
551331,0
343451,0
163744,0
558137,0
189932,1
5837,1
443616,0
295312,1
565345,0
150692,0
419161,0
132851,0
487951,0
257788,1
193663,1
437744,0
53099,0
64557,0
241379,1
110564,1
21018,1
125221,0
255037,0
282387,1
209466,1
216238,0
201774,1
520203,0
97152,0
100862,1
217634,0
421486,0
322385,0
162498,0
321701,1
206896,1
207128,1
481678,0
185000,0
366035,1
470127,0
562902,0
286141,0
508243,1
406992,1
59778,1
378340,0
316125,1
290748,1
10591,1
15086,0
415338,0
355920,0
272319,1
496680,0
304127,0
579526,0
228973,1
445471,0
137004,0
564073,0
439879,0
510374,0
147601,0
337779,0
362712,0
370349,0
274966,0
376633,1
389394,1
280738,0
503481,0
427940,1
208510,0
518414,0
406734,1
376594,0
78451,0
501564,0
471094,0
369231,1
212577,0
114291,1
442045,0
153375,0
557407,0
486761,0
469586,1
208388,1
151210,0
526489,0
355246,0
66070,0
104761,0
577219,0
140288,1
316117,1
383385,0
124323,0
203474,1
150938,0
184509,1
242537,1
186607,1
50678,0
443659,1
357216,0
456050,1
162357,0
277157,1
68652,0
308273,1
154548,0
28135,0
449637,1
516850,0
41139,0
551202,0
533138,0
544118,0
287071,1
122891,0
161514,0
170036,0
553999,0
248987,1
530210,0
211154,0
212658,1
329004,0
225543,1
575624,1
128251,0
232882,1
332103,1
536061,0
450721,1
371999,1
38543,0
298214,1
38772,0
54576,1
481988,0
150057,0
56057,0
273577,0
358240,1
458834,0
387308,1
301071,1
42635,0
561366,0
279430,1
386899,1
270779,1
177554,0
20150,1
161724,0
270538,1
408423,1
53222,0
575690,1
76397,0
234032,0
43258,0
402371,0
163593,1
18855,0
189939,1
509790,0
249990,1
152014,0
482049,0
354930,0
388712,0
391611,0
225905,0
467211,1
170738,0
556811,0
86926,1
476460,0
358494,0
90062,0
359983,1
450356,0
386541,0
18492,0
560851,0
223838,0
505767,0
459897,0
552905,0
306485,1
437078,0
178108,0
271396,1
44040,0
232271,1
441181,0
482205,0
90803,0
35092,0
521946,0
255540,0
333825,1
159234,0
30753,1
419805,0
69952,1
370359,0
492062,0
394228,0
232487,1
91696,1
85328,1
248628,1
207476,0
526962,0
88938,0
23343,0
218152,0
378238,1
117926,0
235882,1
264063,1
511690,0
42374,0
225710,0
369824,0
325253,0
561951,0
251085,1
347475,0
207527,1
528074,0
295282,0
270106,1
576510,1
102194,0
427059,0
470670,0
351537,0
366200,0
171961,0
110797,1
278711,0
104130,0
528731,0
417970,0
549806,0
516030,0
294906,1
443906,1
407710,0
248789,0
389949,0
427523,0
399673,0
390028,0
315287,1
500346,0
575837,0
461066,0
307385,0
567515,0
216135,0
438171,0
29235,1
565247,0
474272,0
548858,0
355849,0
503373,0
233517,0
498432,0
401326,1
453445,1
372396,1
326778,1
103778,1
223585,0
350994,0
509208,0
402853,1
252285,1
508635,1
424613,0
559573,0
146994,0
5589,0
254846,0
516978,0
396957,0
159834,0
438713,0
265702,0
162443,0
291759,1
152574,0
11878,1
394148,0
528778,0
85271,0
61030,0
218478,1
270018,1
61548,0
202098,0
413848,1
352177,0
256308,0
506698,0
104489,0
463299,0
500348,0
57321,1
216394,0
537480,0
426542,1
56690,0
252363,0
304732,1
411439,1
184640,1
146088,0
13173,1
247717,1
250801,1
43115,0
24769,0
245448,1
80257,1
274510,0
244572,1
323621,0
65725,0
563306,0
291385,1
78291,0
498902,0
139675,0
458635,0
103621,1
580848,0
565848,0
35786,0
496703,0
303697,1
162596,1
220231,0
576291,1
82155,1
397579,0
49291,1
354705,0
226739,1
221484,1
454165,0
514497,0
456307,1
365050,1
241977,1
151306,0
173093,1
82176,0
304318,0
284406,1
55132,0
141299,0
184719,0
145913,0
384588,1
185652,1
383232,1
119152,0
80931,1
302877,0
500281,0
79018,0
291604,1
510126,0
20340,0
399428,1
402236,1
215118,1
516052,0
446974,1
241065,1
176544,0
260123,1
166176,0
84766,1
393474,0
177886,1
482941,0
41444,1
507914,0
78405,0
359792,0
97543,0
497600,0
123699,0
577506,0
488707,0
345551,0
521642,0
377889,0
323058,0
285784,1
37114,0
71489,0
557116,0
421196,0
175299,0
465448,1
544931,0
187017,1
156923,0
202107,0
238974,1
211539,1
505200,0
36827,0
16473,0
223321,0
557134,0
20217,0
114546,0
62269,1
299672,1
58743,0
499620,0
174115,0
478065,0
352600,0
277480,0
455005,1
239605,1
69125,0
22326,0
209405,1
55375,0
580642,0
559636,0
290655,1
70964,1
365583,1
562576,0
461922,0
298829,1
275722,0
376199,0
415407,0
179504,1
165900,0
92393,1
324285,0
208029,1
441277,1
308820,1
424676,0
424151,0
453991,1
10677,0
495456,0
192026,0
322983,0
531845,0
173394,0
533271,0
500485,0
442050,0
139594,0
158168,0
426606,0
508593,0
78676,0
537819,0
339093,1
38033,1
244247,1
549934,0
481457,0
379067,0
320807,0
542383,0
579034,0
471583,0
278099,0
10255,0
43198,1
455512,1
273957,0
375957,0
80157,0
293531,1
288571,1
86506,1
329649,0
78125,0
317168,1
383413,1
134922,0
420838,0
235315,1
177438,0
513318,0
360637,0
358066,0
273154,1
386917,1
227633,1
247018,1
211519,1
191136,0
568673,0
497505,0
450503,0
151049,1
689,1
577787,0
297893,1
233308,1
279211,1
362639,1
475349,0
431848,1
411973,0
436669,1
273434,0
113658,0
52197,0
168929,0
71409,0
48061,0
49964,1
276687,0
564726,0
21166,1
569723,0
453228,0
530954,0
277941,0
55579,0
322330,0
352359,0
416849,0
183640,1
320424,1
118163,0
39437,0
346077,0
106152,0
382417,1
97746,1
490259,0
13537,1
407851,1
206221,1
132916,0
423813,0
120755,0
16672,0
342081,1
331560,1
170265,1
264854,0
36358,0
290636,1
120626,0
40224,0
463102,0
134613,0
262552,0
232875,1
9654,0
315200,0
273835,0
471365,0
453761,0
497239,0
82992,1
271294,1
105806,1
14765,0
547892,0
188337,1
490546,0
453768,0
556397,0
474973,0
322697,0
450252,1
242428,1
12195,1
139556,0
180356,0
391385,0
236349,1
144719,0
338870,1
137700,0
273966,0
209521,1
124747,0
345695,1
570245,0
332747,1
18252,0
197302,1
493999,0
229258,1
4802,0
474038,0
269491,1
121038,0
176089,0
158125,0
387445,0
229628,0
277651,0
451572,0
258128,1
487246,0
311876,1
58179,0
124203,0
53972,0
236610,1
43674,0
342192,0
443587,1
555761,0
180146,1
559838,0
569430,0
204187,1
465787,0
198972,0
9851,0
507628,0
257577,1
262976,0
346574,0
123694,0
440881,1
340582,1
60986,0
20487,1
468640,0
319462,1
316149,1
336388,0
157152,0
421942,0
310705,1
177077,0
540477,1
295321,1
183263,0
438179,0
544865,0
268745,0
567017,0
122275,0
219518,0
534964,0
155014,0
315693,1
509210,0
371662,1
111474,0
314494,1
36552,0
189943,0
242281,1
37616,0
246314,1
36167,0
225140,0
744,0
210721,1
243465,1
191700,0
386596,0
245996,1
347474,0
457357,0
402375,0
168836,0
570507,0
84762,1
4745,0
202430,1
580857,0
406612,1
516097,0
134249,0
353857,0
3229,1
72056,0
519544,0
93694,0
395279,0
357617,0
153446,0
507344,0
460892,1
495810,0
367888,1
378300,0
186438,0
388239,0
180593,1
183751,1
227260,1
438747,0
242298,1
276914,0
264562,0
175264,1
157774,0
204581,1
677,0
368324,1
245565,1
504590,0
38504,1
113815,1
250121,1
276846,0
125195,0
453737,1
363871,1
327318,1
521205,0
508867,0
17226,0
579589,0
343468,0
514174,0
411511,0
362268,1
498031,0
357386,1
786,0
214920,0
305492,1
326169,0
388874,0
352871,0
268668,0
195558,0
405996,1
50870,0
143061,0
193165,0
330524,1
307814,1
569104,0
544403,0
2265,0
96561,0
466085,1
332227,1
183791,0
363648,1
178859,0
522058,0
178726,0
17800,0
281519,1
286457,0
46604,0
387576,0
448395,1
74011,1
493070,0
354361,0
164704,0
410749,0
270092,1
323740,0
504501,0
439432,0
530270,0
363888,1
119107,0
3748,1
120520,0
529268,0
365805,0
311664,1
230997,0
106757,1
129670,0
421842,0
92357,1
548104,0
476595,0
32273,0
506108,0
237749,1
120552,0
33692,0
134825,0
565539,1
390504,0
7399,0
422158,1
422588,0
198750,0
387241,1
111428,1
490380,0
427028,0
280467,0
169287,0
559209,0
339674,1
287842,1
182118,0
85136,1
75043,1
246430,1
125333,0
171640,0
540954,1
185783,0
157143,0
234241,1
254370,1
347309,0
519411,0
246563,0
288503,0
139630,1
94647,1
395645,1
395081,0
491802,0
239968,1
305268,1
327484,1
129472,0
377837,0
93089,1
173826,1
433722,0
428595,0
323717,0
3583,0
31343,0
170870,0
94679,0
436453,0
498086,0
206212,1
178684,0
423835,0
5219,0
432330,0
488850,0
313148,1
323657,0
116952,0
153856,1
493259,0
435906,0
535098,1
385136,1
286582,0
117180,1
139883,1
393835,0
158192,0
505154,0
494065,0
496573,0
114416,0
253856,1
495708,0
64548,0
411889,0
563739,0
168174,1
329284,0
170041,0
138819,0
102447,1
198522,0
477993,1
383237,1
128738,0
198503,0
381047,1
517186,0
444736,0
52216,0
358054,0
498040,0
67644,0
550456,0
52366,0
343481,0
247353,1
192779,0
520085,0
20121,0
450684,1
457747,0
421958,0
437741,1
426624,0
262402,0
53786,0
308030,1
558841,0
69360,1
396338,0
156350,0
353887,0
177013,0
152892,0
559430,0
32387,1
389928,1
417132,0
149258,0
487228,0
355903,0
14342,1
556769,0
567724,0
442673,0
352444,1
569589,0
237298,0
522480,0
313756,0
405979,1
494912,0
546665,0
508984,1
66162,0
139360,0
108482,1
335982,1
153679,0
73275,1
189688,0
390606,1
339535,1
220584,0
411453,0
289004,1
41423,0
392239,1
311470,0
462135,1
531720,0
579791,0
121260,0
549833,0
411057,0
411067,0
369761,0
534011,0
467478,1
151759,0
522427,0
548683,0
509583,0
56667,0
391974,0
521889,0
380847,0
306602,1
232944,1
221899,0
393401,0
498843,0
19458,0
569942,0
126065,0
491968,0
522817,0
542137,0
516881,0
33473,1
